Q Q0 dL dH-dL a b dmin dmax-dmin Objective
0.95369 0.830398 -0.193836 0.31684 1.65713 3.65331 0.841591 0.944312 0.729007
0.454546 0.461897 0.945887 0.407035 0.8499 3.0654 -0.0613433 0.470487 0.628622
0.201354 0.420756 0.794658 0.511058 3.70305 3.19343 0.137986 0.0844322 1.53314
0.972055 0.517282 0.867341 0.923761 3.90708 1.55258 -0.135023 0.166987 0.55233
0.465083 0.365263 0.346641 0.625239 0.981135 3.54151 0.38418 0.574389 0.344325
0.329224 0.292144 0.791042 0.598194 3.34881 0.868553 0.288636 0.656764 0.204106
0.354524 0.838324 0.590684 0.702569 3.53475 2.69091 0.583365 0.194382 0.178596
0.464771 0.736759 0.971259 0.931341 1.40257 2.38825 0.497147 0.421001 0.351477
0.399996 0.716795 0.915481 0.656193 2.20331 1.31586 0.38032 0.0613276 1.5638
0.7878 0.463702 0.638223 0.65627 0.908335 2.79368 0.0191408 0.370176 0.401795
0.305096 0.309165 0.921362 0.0752605 3.24148 1.48407 0.177152 0.82653 0.159903
0.204673 0.36351 0.594863 0.80397 2.93211 1.26585 0.0679387 0.397671 0.311493
0.899735 0.241677 0.570119 0.497812 2.53269 3.39376 -0.0740564 0.010486 1.71036
0.84585 0.68829 0.968349 0.732575 1.08436 3.90041 -0.0905211 0.559144 0.451872
0.796511 0.350147 0.495605 0.380748 2.67023 1.53042 0.730942 0.506673 0.746249
0.908047 0.214879 0.787273 0.800248 2.85109 3.25849 -0.024023 0.395554 0.544527
0.917294 0.502824 0.931366 0.224891 0.830759 0.917231 0.490896 0.944095 0.643289
0.594456 0.323137 0.105622 0.740684 2.34251 3.18861 0.729917 0.31467 1.48819
0.956822 0.272769 0.830961 0.614995 3.5443 2.73226 0.796051 0.685484 0.693719
0.574476 0.541069 0.969742 0.622608 2.02899 1.48403 -0.154907 0.105047 1.43696
0.274199 0.335838 0.978588 0.0584267 1.75836 2.6691 0.0717842 0.709006 0.407703
0.955523 0.797948 0.877664 0.528766 3.99331 3.26851 0.224903 0.499167 0.643835
0.480864 0.330042 0.645051 0.202331 2.92057 0.885406 0.0917338 0.493225 0.280576
0.48842 0.312025 0.72275 0.958102 2.67045 1.34546 0.00102447 0.959429 0.290082
0.729875 0.325442 0.649956 0.946409 3.95957 1.64116 0.593024 0.966567 0.65626
0.835652 0.715373 0.109118 0.562259 3.954 1.49687 0.590202 0.644428 0.782773
0.752847 0.336968 0.554202 0.761021 1.72057 2.20385 0.398402 0.521899 0.553871
0.458866 0.84085 0.766825 0.870844 1.44517 0.919529 0.204353 0.0479104 1.69324
0.816559 0.211605 -0.168557 0.285988 3.90218 2.12608 -0.147949 0.474912 0.686696
0.384972 0.703006 -0.159194 0.840807 2.11131 3.51821 0.477225 0.855892 0.597762
0.850109 0.265721 0.730627 0.236535 3.71994 2.39114 0.812508 0.805944 0.691715
0.293801 0.696574 0.66108 0.491985 1.06925 2.50745 -0.0429717 0.821534 0.430879
0.339121 0.441769 0.1732 0.498656 3.90328 3.00437 0.232821 0.300501 0.450813
0.459575 0.890121 0.60093 0.456849 3.14531 3.79728 0.565372 0.491693 0.288442
0.900523 0.981352 0.734699 0.708105 2.09896 1.17715 0.371635 0.434849 0.608338
0.619467 0.809238 0.885758 0.851404 0.951739 0.928881 -0.0696554 0.504966 0.342861
0.641159 0.886878 0.351738 0.869917 3.21279 2.32982 0.113423 0.980358 0.46557
0.795987 0.922412 -0.15229 0.188868 3.64084 1.38605 -0.044926 0.479757 0.688945
0.66869 0.74909 0.775176 0.542346 3.37559 1.43805 0.259834 0.0332852 1.50796
0.499365 0.627103 0.0848562 0.647492 2.00032 2.59368 0.780569 0.465434 1.21944
0.876696 0.759766 0.0593932 0.43743 3.73329 3.22375 0.575883 0.0235847 10.8231
0.69144 0.946731 0.731155 0.89554 1.59513 3.20586 0.943741 0.916585 0.56313
0.653507 0.615183 0.420002 0.425614 3.6531 3.98838 0.73681 0.287848 0.919138
0.415786 0.715316 0.0801881 0.226244 1.93893 1.38598 0.323768 0.995346 0.400273
0.445521 0.63801 0.532559 0.457498 2.18162 2.96674 0.770217 0.858117 0.432261
0.679808 0.585314 0.475898 0.813453 1.70235 1.08161 0.336222 0.712419 0.532948
0.657259 0.234267 0.551703 0.186312 2.04071 3.97137 0.138105 0.444996 0.36805
0.499498 0.793858 0.207849 0.681666 2.12781 3.5324 0.72626 0.524022 0.802989
0.76947 0.551338 -0.104634 0.721313 3.99296 2.22152 0.269609 0.0393132 6.65892
0.253596 0.590554 0.850233 0.391867 1.92606 0.905363 0.360739 0.979628 0.0967082
0.425599 0.795216 0.807042 0.84735 2.80224 1.78587 -0.130272 0.255924 0.94311
0.251345 0.411973 -0.146644 0.927579 2.51462 1.70637 0.455009 0.864242 0.762269
0.215438 0.445123 0.912676 0.339515 3.58116 3.84885 0.119775 0.986979 0.27109
0.553076 0.368404 0.305268 0.876913 2.98271 3.95157 0.199274 0.4474 0.414816
0.47729 0.790609 0.670339 0.823785 3.77055 2.60294 -0.0150547 0.9776 0.251627
0.240028 0.287249 0.670043 0.983258 1.33866 2.94929 0.0582265 0.712994 0.291216
0.865111 0.79585 0.954747 0.883389 3.33884 0.803017 0.933836 0.500283 0.684442
0.58177 0.478805 0.639435 0.898734 1.72125 2.73743 -0.161052 0.207324 0.720593
0.464753 0.85268 0.594747 0.883891 3.52656 1.45156 0.225619 0.950721 0.271114
0.859171 0.535671 0.900583 0.546434 2.18807 1.91456 0.411582 0.664019 0.585357
0.915596 0.471099 0.672853 0.834853 2.83201 3.9865 0.655432 0.759007 0.674396
0.622464 0.654921 -0.166398 0.835001 1.16649 2.44879 0.139391 0.411035 0.698187
0.629567 0.627778 -0.196727 0.611972 1.31277 2.85163 0.704703 0.414004 1.37753
0.44493 0.2974 0.274732 0.296061 0.99929 3.22324 0.259879 0.266543 0.284997
0.443654 0.580934 0.34724 0.895475 2.27137 1.94994 0.00547087 0.395 0.232488
0.354374 0.888599 0.162678 0.860499 2.91582 1.28002 0.355801 0.438014 0.460401
0.698824 0.635696 0.0320811 0.630177 2.45065 2.92539 0.487213 0.364163 0.918552
0.487712 0.452734 0.977185 0.772372 3.56674 2.52393 0.522468 0.804023 0.300111
0.52955 0.340134 0.140232 0.311668 0.997835 2.92082 -0.117567 0.609105 0.293842
0.827667 0.894994 0.517416 0.0579778 3.18319 3.4137 0.278414 0.235679 0.515397
0.447787 0.216056 0.87419 0.0261016 1.08849 3.45301 0.712723 0.888266 0.265305
0.251318 0.432097 0.359298 0.949836 3.56595 1.35523 0.824431 0.487134 1.2335
0.419647 0.47497 -0.11949 0.746072 3.83968 3.76904 -0.0909149 0.312413 0.427127
0.739816 0.961379 0.0884684 0.908084 2.0176 1.00022 0.33032 0.502565 0.69574
0.956905 0.81856 0.00105643 0.0965057 3.22476 2.18607 0.960455 0.681812 0.751378
0.930156 0.707353 0.960426 0.121633 1.85487 3.56291 0.51412 0.82752 0.643783
0.926713 0.556676 0.993892 0.754645 3.26423 1.9535 0.790065 0.0317657 0.418283
0.932892 0.592429 0.348928 0.327783 3.66153 0.856964 0.937973 0.851554 0.744362
0.569266 0.606712 0.878054 0.698193 2.88056 1.11395 0.271867 0.193716 0.57114
0.87102 0.806704 0.79355 0.0348809 2.42315 3.86771 0.727727 0.161147 0.609761
0.655659 0.24505 0.995326 0.664053 3.63065 3.25442 0.411776 0.333258 0.340957
0.978565 0.441519 0.584112 0.920818 1.5072 3.13264 0.949966 0.248158 0.732577
0.706624 0.638453 0.0674737 0.590315 3.43918 1.88313 0.989063 0.0819335 187.283
0.603769 0.480468 0.711458 0.588834 0.93045 2.71815 0.195429 0.595123 0.315086
0.947521 0.693896 0.396462 0.915721 1.77953 2.02503 0.725275 0.549766 0.712593
0.555039 0.366318 -0.00630204 0.601049 3.70612 0.930319 0.648194 0.207317 3.58355
0.735581 0.387604 0.365318 0.371088 2.16693 2.22685 0.611423 0.253577 0.841562
0.458444 0.823839 -0.141724 0.553737 2.407 3.5042 0.298573 0.616736 0.623793
0.527606 0.880224 0.674506 0.429168 3.2283 2.85362 -0.0664633 0.797353 0.282984
0.290482 0.943447 -0.0565202 0.687188 2.56615 1.56155 -0.196024 0.49456 0.194062
0.545495 0.567829 0.0790529 0.961445 2.03468 2.83661 0.97031 0.110231 23.6692
0.669352 0.332169 0.53984 0.749343 2.54682 1.92695 0.0550974 0.108661 0.603228
0.22372 0.349824 0.472681 0.770833 1.79068 3.79886 0.599744 0.297771 0.354723
0.507208 0.446743 0.47251 0.140283 1.53551 2.60322 0.134149 0.542883 0.259593
0.316205 0.326428 0.29718 0.675202 2.71788 2.12921 0.00461702 0.999137 0.182727
0.480215 0.535883 0.769337 0.564651 3.80691 2.97952 0.90875 0.628241 0.55475
0.221982 0.690968 0.777213 0.185683 2.0656 1.47943 0.462336 0.0311209 1.68239
0.920522 0.644011 0.241244 0.57515 0.807112 3.61861 0.638971 0.313712 0.746013
0.297071 0.562331 0.710674 0.663552 3.89806 3.54764 -0.1895 0.441311 0.696274
0.609634 0.478407 0.244233 0.338293 2.91646 1.45327 0.537394 0.308536 0.980814
0.891014 0.86474 0.292407 0.575193 1.34194 3.2905 -0.188767 0.564682 0.58202
0.231572 0.792874 0.713913 0.576952 2.91724 1.44506 0.881696 0.0169224 7.4492
0.923869 0.727551 -0.0878363 0.843853 2.89093 3.80892 0.501609 0.881292 0.719343
0.633791 0.421869 0.115612 0.80905 1.4257 2.97631 -0.00772603 0.835479 0.464571
0.20043 0.962568 0.869515 0.115186 3.40723 2.20199 0.0795 0.521609 0.730274
0.372462 0.715394 0.843012 0.188616 3.50654 2.13886 0.493928 0.826329 0.165763
0.264775 0.925723 -0.0522462 0.127838 2.82482 1.34992 0.314218 0.0767866 4.4974
0.499599 0.518603 0.106817 0.94576 1.16574 3.61257 0.472896 0.167519 1.74979
0.301959 0.443301 0.510977 0.101 3.73335 2.50312 0.823667 0.714482 0.609516
0.700247 0.599515 -0.0147608 0.762258 1.67078 0.957009 0.0429963 0.0657621 0.843235
0.238028 0.755272 0.628254 0.188743 2.68302 2.35779 0.795243 0.374238 0.257925
0.338967 0.788109 0.497872 0.189519 0.924079 1.41042 0.808592 0.122408 2.30355
0.330644 0.877433 0.554239 0.9435 2.35909 1.15148 0.808148 0.623255 0.365567
0.213749 0.695665 0.249038 0.329246 1.6199 2.73319 0.327117 0.278815 0.109826
0.978057 0.694505 0.460921 0.589927 1.86054 1.67283 0.410355 0.498771 0.695878
0.520448 0.948787 -0.17251 0.605824 3.90205 0.998519 -0.0804075 0.922467 0.546917
0.961466 0.409131 0.508199 0.389841 3.19095 1.6393 0.216738 0.959654 0.691645
0.271018 0.907618 0.0244277 0.240558 3.59617 1.16864 0.420972 0.344152 1.07772
0.33001 0.710082 0.371573 0.543207 1.99977 1.20612 0.198095 0.289614 0.160648
0.490955 0.840302 -0.0634476 0.246224 3.39875 3.77385 -0.0523883 0.448292 0.377749
0.626141 0.948141 -0.123823 0.430158 1.10463 2.43296 0.541964 0.257553 1.5591
0.748669 0.223731 0.319642 0.200379 2.09291 3.47555 0.697644 0.221306 1.01644
0.963516 0.640165 0.604668 0.532809 3.76068 2.35869 -0.100232 0.932232 0.672692
0.874543 0.983235 -0.0882048 0.888609 2.07543 3.10351 0.705965 0.226007 1.06403
0.799337 0.387325 0.0902298 0.958134 2.87532 3.74029 0.321813 0.759125 0.6826
0.579886 0.92116 0.506953 0.760515 2.76695 1.02355 -0.173748 0.339954 0.374933
0.780162 0.740243 0.98755 0.0435918 1.99347 3.17564 0.811742 0.630587 0.555185
0.825667 0.224606 0.0457006 0.0504452 3.29322 1.44623 0.749963 0.373767 1.00353
0.434115 0.321552 0.535928 0.243195 2.48245 2.68232 0.425832 0.990264 0.35281
0.67335 0.923583 0.0645416 0.0917625 2.64284 2.6969 0.899241 0.344808 1.42598
0.675005 0.523882 0.881754 0.0196996 3.63272 2.15545 0.518216 0.326918 0.389087
0.649842 0.313275 0.356558 0.894271 1.95731 3.99774 0.842419 0.763509 0.720298
0.865592 0.795181 0.568116 0.756795 2.76035 2.88797 0.854123 0.51358 0.715002
0.434473 0.835312 0.0894535 0.0360641 3.7298 0.921243 -0.0365558 0.985412 0.389542
0.675601 0.936485 0.482336 0.893077 3.44082 1.26633 0.491885 0.701319 0.593432
0.580979 0.778166 0.688341 0.0851995 3.86042 2.18676 0.775045 0.161672 0.733403
0.514762 0.834779 0.368252 0.944692 1.34953 2.57579 0.844376 0.317941 1.06508
0.410345 0.635053 0.481115 0.396299 3.22134 3.35634 0.154175 0.891629 0.215684
0.611821 0.530685 0.711349 0.918812 3.11652 3.56609 0.122622 0.507897 0.326411
0.743812 0.668151 0.501167 0.889014 1.72353 1.0237 0.351034 0.38364 0.538029
0.222316 0.960137 0.676783 0.859672 1.1398 3.93172 0.691044 0.462026 0.301461
0.20105 0.476542 0.259652 0.293439 3.76253 2.17726 0.95053 0.673383 1.04404
0.373706 0.373732 0.829336 0.938472 3.78953 2.43268 -0.0140733 0.931549 0.219437
0.564098 0.410418 0.721028 0.894865 2.3929 2.36015 0.154857 0.821332 0.326323
0.284774 0.367616 0.879436 0.879321 3.45013 1.60231 0.660188 0.297948 0.120859
0.585592 0.626287 -0.0677579 0.549641 1.003 2.95856 0.566315 0.507427 0.905807
0.84581 0.737358 -0.0912793 0.658189 1.32771 2.96342 0.634524 0.955261 0.720056
0.517379 0.417864 -0.141603 0.300234 1.19213 3.22294 0.127968 0.790063 0.507381
0.832312 0.547827 0.520792 0.93092 3.95812 1.05786 0.603177 0.160818 0.767965
0.984695 0.808341 0.685464 0.995807 1.34361 1.19361 0.101648 0.628989 0.681524
0.83158 0.440262 -0.0435507 0.34558 3.49548 3.6067 0.713993 0.0998907 2.47012
0.452805 0.761952 0.490765 0.904108 1.43168 1.79784 0.124395 0.151271 0.671511
0.493049 0.465541 0.364517 0.13 3.81612 2.1831 0.470573 0.897944 0.567495
0.834971 0.39781 0.567675 0.671953 1.86274 3.35153 -0.00782463 0.710807 0.544145
0.934033 0.224743 0.454208 0.957672 1.81282 3.02932 0.90395 0.450185 0.739436
0.276635 0.578977 0.258036 0.768447 1.96084 3.55231 0.306818 0.247314 0.164066
0.602687 0.302096 -0.00152993 0.636433 2.16836 1.18194 0.95988 0.606705 1.35676
0.328804 0.838389 0.232759 0.372507 3.01931 1.62446 0.969189 0.65163 0.993341
0.306512 0.800405 0.00441845 0.0563957 2.34239 1.09388 0.39212 0.0339664 5.06813
0.401957 0.934613 0.230575 0.231556 2.10749 1.12525 -0.176373 0.735122 0.168858
0.439176 0.506534 0.909923 0.968564 1.29407 0.927285 -0.00364115 0.504892 0.425962
0.463028 0.866821 0.0246347 0.453374 2.51165 3.7798 0.641218 0.527569 0.911172
0.617753 0.421418 -0.139804 0.646019 2.69279 3.02144 0.768821 0.269829 2.54994
0.809547 0.283308 0.675201 0.0436372 2.54367 1.78634 -0.0406466 0.449594 0.465778
0.6757 0.244628 0.288323 0.0688578 2.57022 3.06001 0.243089 0.309881 0.547113
0.815685 0.406096 0.37369 0.916195 0.839113 3.99466 0.0364973 0.563887 0.531257
0.219839 0.881981 0.693309 0.659207 1.68291 2.9284 0.363829 0.226399 0.726777
0.504241 0.344373 0.521694 0.338614 1.89957 1.77865 0.803637 0.469216 0.756571
0.537413 0.919739 0.119045 0.115328 2.16516 1.79132 0.0801982 0.803392 0.366478
0.736843 0.382272 0.749463 0.243664 1.06102 3.23176 0.427401 0.23572 0.381888
0.982905 0.988893 0.984109 0.708415 2.01477 2.39003 -0.188928 0.231961 0.597341
0.945116 0.896413 -0.0803404 0.886293 3.51015 1.06299 0.55858 0.0697723 1.26072
0.784407 0.647612 0.00237914 0.150992 3.24857 3.23875 0.813756 0.239499 1.42878
0.274991 0.288882 0.406232 0.73527 2.51163 1.34933 0.41633 0.849092 0.404144
0.783006 0.218038 -0.015643 0.200723 1.11957 0.856426 -0.135155 0.573886 0.612803
0.843934 0.480408 0.651124 0.845709 3.56886 2.78217 0.968272 0.86887 0.712814
0.396005 0.897571 0.449548 0.564605 2.52229 1.85034 0.0160784 0.554171 0.266236
0.227789 0.329247 0.0172839 0.578841 2.60103 1.48522 0.141156 0.490029 0.502792
0.330163 0.733443 0.0778766 0.308214 1.23061 3.54297 -0.0770181 0.31883 0.297711
0.330951 0.672243 0.98264 0.711636 3.147 3.27907 0.779424 0.498203 0.158728
0.660551 0.576713 0.398894 0.827384 3.79319 1.20805 0.822592 0.172101 1.75127
0.617214 0.479179 0.194608 0.332429 2.38724 2.89209 0.02255 0.530839 0.436823
0.903118 0.85631 -0.0367312 0.365647 1.82936 2.20261 -0.16842 0.972781 0.65253
0.247007 0.887128 0.208102 0.257622 1.42327 2.33149 0.782715 0.597928 0.353454
0.200349 0.342882 -0.172586 0.485651 3.6714 2.27458 0.180338 0.889346 0.567886
0.656626 0.41393 0.541413 0.415245 2.30003 2.14651 -0.182646 0.380251 0.335744
0.865658 0.303665 0.216595 0.385919 1.76463 1.3078 -0.0431124 0.0832329 0.426877
0.855695 0.750028 0.868225 0.469381 2.7885 3.69043 0.843127 0.0755037 0.611995
0.340797 0.705693 -0.130751 0.0181162 1.83399 1.23786 -0.092013 0.794948 0.204647
0.432372 0.883678 0.675096 0.96313 2.39031 1.78455 0.255069 0.126331 0.89042
0.495235 0.366163 0.274426 0.0418909 2.53689 0.876765 0.310299 0.145301 0.717457
0.53853 0.913206 0.184447 0.576825 2.43564 2.0537 0.858893 0.167634 4.55419
0.341044 0.763708 0.696456 0.134896 3.6732 1.97811 -0.196427 0.807339 0.361446
0.712833 0.386041 0.0662598 0.228565 2.31866 2.22074 0.712299 0.452906 1.0042
0.360361 0.874299 0.766746 0.676381 2.55198 1.63062 -0.177834 0.78581 0.425631
0.308124 0.706117 0.677734 0.762797 3.12196 2.10398 0.686178 0.83229 0.181578
0.608591 0.448717 -0.165079 0.0226112 1.66823 1.24863 0.390282 0.24504 1.68824
0.50567 0.277295 0.879712 0.495667 3.73331 1.35252 -0.119881 0.166777 1.11122
0.785397 0.86946 0.41808 0.876297 2.41531 3.99741 0.27355 0.469632 0.551777
0.384751 0.755507 0.63321 0.333234 2.72148 1.84504 -0.177984 0.179897 1.1364
0.534033 0.41486 0.779945 0.677139 2.92859 1.93111 0.0120024 0.124274 1.10053
0.393036 0.520432 0.690516 0.784177 2.6349 2.94063 0.877916 0.0984265 1.94381
0.631165 0.618682 0.272017 0.573691 3.87486 0.962495 0.809933 0.612036 0.991795
0.751465 0.236995 0.034161 0.938924 2.02621 2.63666 0.943229 0.086785 11.143
0.923561 0.590475 0.41695 0.114724 1.89715 3.27611 0.111758 0.451663 0.633523
0.497837 0.949521 0.267631 0.551437 1.10649 2.20188 0.829425 0.819283 0.52647
0.455199 0.553812 0.412061 0.205174 0.963993 3.05265 0.891753 0.194587 2.2031
0.870447 0.940482 0.696988 0.490101 2.67336 1.04929 0.15427 0.0738195 0.413384
0.455337 0.448258 0.967978 0.781257 1.77482 3.45353 0.41522 0.0246755 2.06998
0.493493 0.659962 0.200998 0.87355 0.935171 2.8706 0.932065 0.312552 1.85182
0.784157 0.814371 0.940142 0.063975 2.05857 3.077 0.90858 0.954994 0.593802
0.363068 0.799335 -0.00457535 0.665707 1.43983 1.1728 0.27361 0.872785 0.276079
0.86553 0.93575 0.189821 0.50616 3.61456 2.57323 0.494474 0.148175 0.910857
0.338548 0.395695 0.781703 0.93538 3.50984 0.839172 0.559436 0.51485 0.300774
0.699276 0.536354 0.247939 0.673405 3.5599 2.16943 -0.0882457 0.304206 0.409097
0.73205 0.831628 0.124095 0.273741 2.65346 2.88945 0.244613 0.217663 0.699594
0.45659 0.924164 0.0176107 0.117846 1.53228 2.5567 0.278565 0.206151 0.879614
0.787933 0.903619 0.33008 0.309488 2.82569 1.17174 0.418259 0.58947 0.6666
0.51676 0.279162 -0.0763148 0.392835 1.1121 3.44868 0.452906 0.451628 0.954414
0.682134 0.732202 -0.194613 0.370452 3.87126 3.89271 0.580455 0.182864 2.68082
0.230726 0.833456 0.542723 0.605406 2.93864 2.70205 0.0892342 0.179898 0.917632
0.714257 0.324513 -0.014985 0.350652 2.00662 3.17944 0.963055 0.229334 2.31015
0.914225 0.853145 0.3458 0.492647 1.06267 2.76498 0.627147 0.207459 0.761384
0.707929 0.547314 0.971954 0.955368 2.18894 0.947389 0.746241 0.418899 0.513457
0.490891 0.702381 0.940911 0.43015 3.59704 3.91426 0.978638 0.656178 0.422725
0.422137 0.551204 0.05287 0.719867 3.79432 0.940723 -0.0482355 0.280155 0.368912
0.581306 0.655063 0.209691 0.162296 2.32746 0.881299 0.567661 0.928155 0.71196
0.75949 0.659274 0.0927115 0.859987 1.43647 2.81112 0.966829 0.257844 1.48882
0.366363 0.672621 0.523192 0.73227 2.71546 1.44015 0.0196316 0.244564 0.61058
0.395217 0.933857 0.597807 0.944586 0.943805 3.5521 0.383221 0.513841 0.309193
0.310641 0.265876 -0.0734093 0.529067 1.43486 3.75276 0.283835 0.309992 1.0173
0.596464 0.299584 -0.189882 0.235536 2.63201 0.828487 -0.145748 0.0363145 1.23603
0.676042 0.956271 0.888826 0.662569 1.29658 3.86241 0.256863 0.155305 0.621462
0.504986 0.633364 -0.0156522 0.556076 2.81865 3.99959 0.0869254 0.538394 0.471761
0.501367 0.362176 0.454134 0.594501 3.7835 0.976205 0.0718924 0.295961 0.303768
0.326406 0.618853 0.272613 0.944113 3.29183 2.7165 0.663065 0.926642 0.477226
0.656811 0.898009 0.969815 0.21135 2.42297 3.30545 0.373324 0.0360453 1.60107
0.713176 0.398401 0.988129 0.373481 3.45514 1.98753 0.300155 0.376619 0.36437
0.66206 0.8532 0.496884 0.377686 1.61118 2.3044 0.0731929 0.494824 0.351699
0.904804 0.27685 0.562093 0.217697 1.26796 3.04555 -0.177161 0.164858 0.422356
0.373689 0.253181 0.520866 0.229795 2.9353 3.99205 0.912108 0.0201953 3.68142
0.255949 0.759769 -0.0818963 0.621695 3.9217 3.10944 -0.171027 0.578827 0.0872508
0.255808 0.829632 0.332355 0.508611 1.16013 2.48596 0.384849 0.0241745 1.65693
0.525865 0.455622 -0.118515 0.293261 1.87215 1.57883 0.508899 0.688118 0.917796
0.717386 0.984158 -0.0527135 0.257778 3.67414 1.50319 0.618898 0.548119 0.94246
0.306964 0.954018 -0.0880664 0.871479 1.70602 2.9093 0.59861 0.0484468 4.24744
0.734484 0.326172 -0.135264 0.387152 1.80091 2.70559 -0.0177412 0.343516 0.666122
0.725029 0.969885 0.384318 0.245207 3.87708 1.47292 0.976464 0.671489 0.842502
0.921848 0.91884 -0.0164755 0.666558 1.97117 1.7362 -0.186481 0.714714 0.659083
0.309433 0.728273 -0.166193 0.928022 3.22842 2.94981 -0.114382 0.876345 0.167257
0.38578 0.945669 0.293155 0.131039 2.25424 2.4528 0.481931 0.0999377 1.54155
0.245089 0.473004 0.954781 0.0283027 3.46545 1.65077 -0.0955962 0.75872 0.404463
0.392256 0.790761 0.553943 0.734297 3.30214 3.57305 0.652486 0.748741 0.297384
0.24419 0.552077 -0.0688041 0.11027 0.945896 2.16892 0.641657 0.0394634 3.93633
0.832049 0.355454 0.863652 0.784602 3.05264 3.7685 0.752617 0.207857 0.583695
0.437418 0.269737 0.451938 0.15564 3.25982 0.888107 0.883215 0.539528 1.20956
0.917387 0.953077 -0.177944 0.443486 3.54531 1.91472 0.770968 0.673802 0.7848
0.761371 0.473778 0.441011 0.123289 1.83213 3.35716 0.723122 0.0987858 1.31849
0.840744 0.51832 0.458096 0.934184 2.68124 2.10978 0.995397 0.166339 1.17915
0.822912 0.708733 0.103971 0.426513 2.28358 1.2632 0.174501 0.89922 0.665277
0.283384 0.982317 0.179653 0.755477 1.12361 3.38336 0.473863 0.743814 0.102571
0.957094 0.891677 0.470187 0.154334 3.54277 2.1879 0.157466 0.0777884 0.555224
0.330622 0.764062 0.483296 0.167902 3.59733 1.78047 0.289816 0.200748 0.308779
0.977967 0.975458 0.514897 0.477386 3.52235 2.16379 0.784878 0.654541 0.709747
0.257308 0.917597 0.865812 0.770408 2.82108 1.38607 -0.0412123 0.0433934 2.11656
0.2666 0.789199 0.800215 0.0729308 3.63712 2.43328 0.381202 0.855745 0.211584
0.362072 0.32379 -0.0805916 0.96397 1.88 3.37929 0.345299 0.264419 1.56592
0.705426 0.261255 -0.0963066 0.909168 1.81325 0.835488 0.580551 0.272452 1.54122
0.763743 0.204754 0.0393134 0.60917 2.62491 2.9415 -0.00502593 0.126304 0.568272
0.543143 0.884957 -0.0799744 0.45762 0.882722 3.49433 0.310865 0.984406 0.483494
0.741321 0.543837 -0.0249068 0.726997 2.07753 1.66428 0.444743 0.0142305 4.84087
0.382838 0.983943 0.433735 0.76406 2.22492 2.62484 0.979802 0.325895 1.25051
0.27251 0.966368 0.432739 0.321595 2.45143 3.61911 0.111153 0.750561 0.36162
0.977267 0.756808 0.110077 0.538248 1.59825 1.22952 0.224583 0.788654 0.703698
0.893097 0.402017 0.273984 0.137244 1.73359 1.70494 -0.115723 0.227515 0.543141
0.382433 0.965071 0.785661 0.114355 1.768 2.18369 -0.0944304 0.377802 0.796535
0.627009 0.457382 0.537265 0.370829 2.39066 1.52052 0.014675 0.480443 0.341291
0.77892 0.551922 0.0124136 0.877243 1.11898 1.17989 0.298167 0.649279 0.688115
0.725146 0.524724 0.950813 0.365131 3.76303 1.26148 -0.0644194 0.871486 0.447278
0.988245 0.931391 0.0645991 0.5813 3.77087 3.34583 0.263516 0.988346 0.717664
0.611906 0.745055 0.490373 0.137264 2.95436 0.811961 0.970813 0.944842 0.79215
0.931663 0.366288 0.836785 0.713443 2.08476 3.41319 -0.0179448 0.42963 0.578185
0.826223 0.415547 0.364928 0.695175 2.98554 3.53154 -0.077961 0.282994 0.473905
0.815916 0.326416 0.320248 0.0382747 3.03937 1.44304 0.228791 0.782451 0.66263
0.841743 0.294844 0.187046 0.768745 1.06144 3.98879 0.283862 0.397581 0.655789
0.396759 0.405511 0.245273 0.327994 3.69658 1.58281 -0.0219859 0.501562 0.254418
0.947657 0.532688 0.0172826 0.806215 0.809326 1.91525 0.150929 0.649205 0.68819
0.235265 0.31416 -0.0708177 0.281683 3.43832 1.47634 0.979176 0.667111 2.22137
0.287203 0.831567 0.767661 0.455893 2.36489 3.26998 0.684115 0.162408 0.307
0.649985 0.531924 -0.0635617 0.253525 1.99044 1.74556 0.222742 0.955972 0.640625
0.376917 0.955631 0.550012 0.564563 3.98845 1.57499 0.176512 0.702702 0.167817
0.553967 0.754856 0.507791 0.354451 2.65053 2.63018 0.866544 0.292008 1.01311
0.418429 0.268695 0.509577 0.11811 0.952537 3.31178 0.187874 0.105101 0.849712
0.625028 0.342047 0.785519 0.132012 1.4983 2.65557 0.269568 0.0950869 0.84673
0.767894 0.772375 0.318069 0.310725 0.943579 3.32361 0.598636 0.988412 0.615829
0.672205 0.797019 0.502917 0.582292 2.93041 1.18432 0.424398 0.973583 0.573758
0.215871 0.933199 -0.179744 0.300451 0.894375 1.95458 0.294727 0.357556 0.407665
0.47646 0.654823 0.706121 0.210993 2.66803 0.864523 0.429273 0.981282 0.379967
0.360183 0.98194 -0.194561 0.439813 2.084 1.65023 0.128703 0.831066 0.240978
0.510083 0.258151 0.339099 0.926928 2.91537 2.40484 0.592585 0.52742 0.745223
0.211725 0.507912 0.411437 0.100053 3.66032 3.95384 0.596576 0.0520394 5.55375
0.914202 0.934844 0.380068 0.487518 2.88391 1.53733 0.911589 0.90077 0.724241
0.441659 0.965334 0.596331 0.840844 1.38143 3.62129 0.713782 0.399215 0.317859
0.731564 0.958452 0.603882 0.815602 2.51765 2.12206 0.600667 0.335346 0.5697
