Q,Q0,dL,dH-dL,a,b,dmin,dmax-dmin,Objective
0.399457,0.803486,0.464172,0.942584,1.49724,2.85331,0.246037,0.434656,0.245089
0.3221,0.65592,0.55342,0.0510203,3.84312,3.09644,0.0504549,0.331163,0.529722
0.549736,0.653675,0.276428,0.981522,3.01528,1.8759,0.727645,0.751078,0.760561
0.672194,0.381785,0.425927,0.0614482,1.59108,1.31746,-0.115711,0.451012,0.354569
0.618846,0.809247,-0.0496103,0.369495,1.19744,1.946,0.248482,0.800696,0.552419
0.494017,0.434603,0.371158,0.518223,2.32304,1.64717,0.50253,0.911247,0.539045
0.833842,0.240268,0.812752,0.992082,2.02691,1.77325,0.524638,0.63965,0.606345
0.274198,0.806505,-0.00677033,0.0971727,3.31848,1.76897,0.149464,0.624544,0.25195
0.877528,0.500498,0.720395,0.881756,0.824198,2.89374,0.774643,0.6308,0.648903
0.457972,0.22864,0.529735,0.227952,2.09255,3.33962,0.805364,0.630703,0.613475
0.813037,0.600759,0.733164,0.0576203,0.812409,3.87425,0.74141,0.558561,0.600941
0.724991,0.782033,0.738847,0.119275,0.866743,1.37829,0.136492,0.609397,0.385673
0.491431,0.5966,0.315081,0.0896542,3.39773,1.20256,0.746002,0.38479,1.23851
0.296937,0.511829,0.732461,0.275572,1.491,2.65277,-0.184755,0.79508,0.43507
0.697624,0.681335,-0.0344145,0.257361,2.59972,2.23122,0.868333,0.36901,1.42145
0.914379,0.39741,-0.0659423,0.379827,1.23652,3.93805,-0.0484362,0.99109,0.66551
0.408055,0.731951,0.368963,0.24064,1.21274,2.33169,0.00973211,0.366237,0.364566
0.83921,0.647613,0.443608,0.685054,2.24491,2.93219,0.746135,0.950463,0.679725
0.835178,0.497311,-0.0759358,0.0897205,0.99425,2.54172,0.621971,0.340368,0.923649
0.356788,0.735553,0.678005,0.573101,1.24595,2.97978,0.462194,0.998412,0.18137
0.270083,0.807313,0.422735,0.312391,2.6173,3.35109,0.164202,0.323972,0.415833
0.46123,0.452133,0.642717,0.392519,2.287,1.99064,0.637975,0.765189,0.412122
0.533175,0.568538,0.820459,0.205244,1.96835,3.60013,0.159867,0.70648,0.295448
0.900452,0.942131,0.47831,0.268856,2.67641,2.45919,0.0416953,0.881281,0.627248
0.659265,0.801836,0.805977,0.526377,3.59104,3.85539,0.464847,0.875223,0.45183
0.87542,0.942427,0.142336,0.31984,3.70895,1.75967,0.842845,0.464158,0.8387
0.847467,0.344101,0.0975824,0.263204,1.73855,1.83026,0.0876469,0.154126,0.648685
0.333969,0.653834,0.222512,0.654369,2.82059,2.24379,0.35248,0.812187,0.294626
0.216214,0.591688,0.369646,0.992828,1.13869,3.247,0.000269449,0.656588,0.351349
0.263021,0.891289,-0.19709,0.218691,2.46133,3.46235,-0.0443165,0.640478,0.0782165
0.886792,0.327398,0.114801,0.801007,3.60709,2.69111,0.975543,0.01695,8.90977
0.370736,0.419895,-0.110201,0.344966,3.1346,2.61133,0.995098,0.320873,8.18085
0.86857,0.402989,0.892155,0.737923,2.3056,2.07618,0.0863067,0.345565,0.471863
0.465624,0.276671,0.0198006,0.0292525,3.27708,2.68361,0.274832,0.289387,1.0123
0.59655,0.584076,0.905677,0.18745,3.58251,3.14132,0.193583,0.84156,0.341102
0.391594,0.741823,-0.0792656,0.319414,1.43335,2.9164,0.737334,0.0501951,4.05248
0.776129,0.803007,0.803672,0.105913,0.887036,3.48831,0.84658,0.947144,0.579041
0.38832,0.792674,0.523054,0.572857,3.08599,1.56886,0.231866,0.752531,0.165469
0.642488,0.493239,0.46148,0.364344,3.91201,2.27407,0.0404854,0.89664,0.476003
0.962274,0.382288,-0.100779,0.90002,2.37117,1.62319,0.656716,0.859392,0.732574
0.899874,0.456495,0.894258,0.467095,1.78525,2.77016,0.170065,0.991011,0.612005
0.40964,0.954056,0.440105,0.330841,3.27253,1.92217,0.076618,0.840636,0.171719
0.324005,0.2258,0.472604,0.564261,1.55641,3.47084,-0.0340662,0.593487,0.257805
0.544192,0.227154,0.140736,0.0510223,2.48681,1.34654,0.148449,0.93513,0.590933
0.685714,0.985731,0.750356,0.859105,2.49821,3.57435,0.443544,0.188963,0.345223
0.476257,0.878039,0.261315,0.559394,2.45575,3.03107,0.0439988,0.454782,0.241752
0.92388,0.423238,-0.195253,0.697249,1.87797,1.85445,0.0856398,0.166564,0.801601
0.49344,0.58077,-0.0790396,0.494402,1.76201,1.56209,0.805047,0.720401,1.08193
0.224072,0.457745,0.860483,0.934152,2.45889,3.56238,-0.140485,0.276462,1.05319
0.466641,0.632417,0.615812,0.0104714,0.979813,3.76632,0.872394,0.962693,0.391718
0.573605,0.939906,0.883469,0.333488,2.40234,3.34296,0.104952,0.853643,0.302917
0.564276,0.943524,0.280261,0.182386,1.68879,3.87747,0.62514,0.568075,0.589408
0.323324,0.271587,0.532947,0.777546,2.29987,2.60045,0.195653,0.641526,0.11129
0.852165,0.339449,0.801984,0.0149267,0.980595,3.72999,0.146285,0.64614,0.529864
0.813412,0.408536,0.189051,0.599298,1.06312,3.37392,-0.0695732,0.678264,0.560397
0.575168,0.397794,0.533559,0.378798,3.31259,2.79177,0.475679,0.822013,0.515698
0.200003,0.49848,0.761626,0.411572,3.13398,1.78007,0.238425,0.127985,1.06496
0.419732,0.759467,0.127123,0.423765,1.01601,3.78271,0.635081,0.509804,0.707252
0.518225,0.563536,-0.0130532,0.0320496,2.97247,3.15932,0.119894,0.942524,0.499657
0.482137,0.251127,0.841026,0.355772,2.78911,1.40465,-0.173962,0.271795,0.789414
0.23996,0.546378,0.338273,0.398658,3.58393,2.17544,0.497799,0.132848,1.22645
0.61714,0.41722,0.441427,0.0143902,1.388,0.972302,0.260915,0.197128,0.336607
0.370741,0.485582,0.0132294,0.501785,1.47469,1.1124,0.956462,0.968001,0.956054
0.401607,0.308178,-0.176549,0.209906,2.23849,1.25047,0.0344748,0.0686988,5.33884
0.551382,0.918738,0.77565,0.611779,2.40062,1.9395,0.207569,0.435743,0.312212
0.702087,0.775028,0.766835,0.786045,3.10429,2.98367,0.308719,0.587894,0.427067
0.764948,0.703141,0.587462,0.0329073,3.70778,1.50617,-0.0606888,0.766366,0.511328
0.837814,0.592136,-0.01626,0.269858,1.79011,3.15334,0.510355,0.648665,0.740103
0.943894,0.277375,-0.0208519,0.814532,2.77906,2.43221,0.980052,0.430655,0.814737
0.624917,0.566575,0.375342,0.786349,2.58169,2.58545,-0.1995,0.884112,0.380946
0.566,0.538258,-0.172287,0.443071,2.49875,2.54575,0.0542694,0.401593,0.708646
0.829861,0.607748,0.558443,0.200376,2.04969,3.28685,0.883775,0.844859,0.683039
0.871573,0.776104,0.912813,0.403544,2.12336,1.45208,0.728393,0.176957,0.567106
0.236672,0.805692,0.704816,0.861784,2.09874,2.0701,0.808637,0.14052,0.359345
0.555481,0.469695,0.00650448,0.579717,3.25616,1.98614,0.438741,0.829819,0.770039
0.42638,0.524916,0.350443,0.501259,1.22024,1.26432,0.508451,0.165169,0.853481
0.683078,0.869469,-0.183978,0.699782,2.29496,3.69912,0.88579,0.361402,1.65002
0.475909,0.60062,0.618595,0.872238,0.967698,2.75286,0.187288,0.748516,0.257797
0.92757,0.776755,0.657452,0.942086,2.32758,3.02195,0.918982,0.993236,0.691872
0.479549,0.212364,0.693425,0.982609,3.15823,1.12298,0.195782,0.628614,0.319069
0.326412,0.594462,0.960063,0.853475,3.36421,1.41902,0.648836,0.566131,0.134475
0.214883,0.27078,0.942754,0.204123,1.04139,1.05526,0.00741116,0.959648,0.194059
0.324971,0.721852,0.114084,0.691899,1.51898,1.01706,0.0738732,0.921935,0.123487
0.549802,0.491989,0.296138,0.718793,3.86654,3.73215,0.1351,0.108752,0.338588
0.482024,0.220071,0.638128,0.0596058,1.78722,2.78251,0.837373,0.115756,1.55326
0.629319,0.643874,-0.133992,0.599106,2.51471,1.66054,0.205152,0.168784,1.44181
0.669472,0.470978,-0.129515,0.939133,1.08388,1.05998,0.938702,0.526286,1.2936
0.29026,0.670715,0.991619,0.0810002,2.87561,3.18712,0.362222,0.236827,0.89058
0.54379,0.25195,-0.127624,0.0418189,3.22037,3.65602,-0.184309,0.444876,0.464308
0.346211,0.268674,-0.0901099,0.447059,3.90722,1.72234,0.453433,0.0771967,8.93839
0.836802,0.2636,-0.0526643,0.0185481,3.04409,3.72915,0.948323,0.961136,0.797417
0.768376,0.517321,0.865221,0.982008,1.61541,1.24014,0.818171,0.305541,0.597991
0.396267,0.69824,0.678188,0.0230826,3.59194,3.2707,0.118372,0.0826607,1.42579
0.976248,0.819673,0.958835,0.100098,2.98102,2.8602,0.135374,0.574862,0.662414
0.892946,0.412269,-0.0571267,0.0516667,3.96197,1.88921,-0.120944,0.513596,0.682243
0.520522,0.220645,0.133122,0.470615,2.28381,2.50141,0.792986,0.574838,1.10649
0.468416,0.681337,0.209264,0.422795,3.30847,1.31382,-0.0744049,0.115087,0.588048
0.563479,0.773915,0.543648,0.421239,2.53259,1.80839,-0.182565,0.58022,0.294943
0.550303,0.789143,-0.0603793,0.375199,3.29261,3.05845,0.34469,0.997781,0.605043
0.943512,0.688967,0.68263,0.963432,3.2059,1.04191,0.858617,0.273401,0.73351
0.683366,0.298475,0.634144,0.369721,1.01036,1.87142,0.15103,0.996529,0.441073
0.224176,0.733738,0.949276,0.230653,1.07026,1.94006,0.0853136,0.392195,0.827852
0.873152,0.507342,0.819196,0.0230208,3.38911,1.05027,0.898071,0.811035,0.706348
0.396686,0.357271,0.951631,0.620878,1.45932,2.57956,0.00474921,0.6624,0.414604
0.509825,0.919401,0.278836,0.977782,2.34401,2.77074,0.66899,0.565065,0.629027
0.940881,0.985803,0.0614852,0.449807,3.93727,0.835888,0.7924,0.856632,0.744102
0.91973,0.878098,0.912923,0.749355,1.88491,2.17065,0.487757,0.827409,0.638006
0.459329,0.452836,-0.103417,0.203175,3.10127,3.48996,0.81797,0.868699,1.03391
0.267031,0.659507,-0.0412706,0.13357,2.76155,2.38314,0.78347,0.074247,5.17515
0.475485,0.931642,0.616991,0.818854,1.43317,3.02858,0.0696352,0.84573,0.285139
0.792684,0.55515,0.925479,0.22256,3.06009,3.66631,0.191293,0.42397,0.421218
0.52332,0.402557,0.61121,0.070057,1.4829,2.82317,0.0839726,0.845693,0.27494
0.683164,0.546662,0.0986183,0.865546,3.59442,1.55455,0.415185,0.258046,1.0349
0.823835,0.773559,0.177171,0.217499,3.81249,2.36243,0.461585,0.0275524,4.18233
0.612798,0.79493,0.440321,0.707133,3.71549,3.37803,0.176766,0.736611,0.422548
0.783465,0.335102,0.637681,0.584273,2.75022,2.94566,0.541304,0.0288568,0.371241
0.494622,0.458175,0.503145,0.068143,2.78081,3.38868,0.905122,0.916874,0.623402
0.339924,0.458771,0.171552,0.131816,2.342,2.28399,0.365006,0.632015,0.44215
0.315516,0.936817,-0.0601747,0.603854,2.17747,3.28213,0.84882,0.332986,3.1259
0.77832,0.535714,0.499471,0.970296,2.30589,3.27134,0.0143836,0.35434,0.431467
0.409158,0.572248,0.53708,0.183221,3.59142,1.37427,0.710245,0.505974,0.668472
0.632632,0.616537,0.437486,0.676014,1.20786,2.0544,0.778942,0.509804,0.688535
0.916169,0.343121,0.422808,0.503597,3.77416,3.05614,0.914078,0.0936368,1.13281
0.202382,0.393301,-0.122133,0.908373,2.07594,1.01388,0.592451,0.641851,1.20341
0.553721,0.480767,-0.176356,0.746257,3.64345,2.07145,0.207389,0.14366,2.50001
0.774112,0.822814,0.0815237,0.186863,2.98222,3.63059,-0.0352764,0.866273,0.580182
0.356167,0.691623,0.604936,0.413715,3.94083,1.15948,0.190008,0.545742,0.189334
0.937419,0.367652,0.916481,0.289306,1.06405,1.1966,0.204656,0.330394,0.581554
0.644942,0.798034,0.50088,0.0804229,1.67564,1.62996,0.961423,0.31741,1.01519
0.756733,0.859072,0.726435,0.429952,1.57405,2.1388,0.802788,0.595389,0.59606
0.279486,0.490012,0.0244012,0.279421,2.16457,2.51684,0.668706,0.4871,1.19017
0.866045,0.45684,0.982498,0.824444,2.03176,2.72213,-0.0787623,0.0899218,0.63234
0.645688,0.678731,0.881061,0.808897,3.83127,3.35597,-0.0533382,0.425033,0.378
0.791344,0.246505,0.125246,0.873997,1.35044,1.62988,-0.0503909,0.786089,0.595965
0.788669,0.970162,0.770414,0.754209,3.80462,3.85026,0.365606,0.128346,0.371934
0.600957,0.963118,0.574961,0.451437,3.66118,3.77338,-0.051498,0.523239,0.320243
0.724596,0.862426,0.527371,0.711415,2.04018,1.8007,-0.162719,0.667936,0.399644
0.704578,0.305634,0.689739,0.479933,1.44332,1.29761,0.680417,0.757397,0.598722
0.576816,0.826896,0.450259,0.288714,3.35306,1.96865,0.0432232,0.0428057,1.36515
0.888138,0.407873,-0.100789,0.945828,0.97761,3.71512,0.664184,0.759779,0.739865
0.804051,0.865152,0.218892,0.667126,3.95505,1.52908,0.770153,0.412444,0.900715
0.800532,0.637691,0.894725,0.487285,1.1762,1.9947,0.953688,0.713401,0.618396
0.234416,0.466285,0.523636,0.0571252,2.65915,1.02829,0.410553,0.805216,0.241676
0.676163,0.493692,0.632232,0.548634,3.51072,2.81453,0.542584,0.563476,0.554765
0.21239,0.810371,0.565338,0.318995,1.22697,1.38129,0.440331,0.771732,0.2825
0.908205,0.888358,0.336871,0.464201,2.00775,3.7788,0.327039,0.0487675,0.647163
0.989987,0.489731,0.538489,0.497909,2.53665,0.838338,0.707544,0.824224,0.710875
0.298939,0.608268,0.279596,0.893161,1.22353,1.45382,-0.104239,0.764787,0.173621
0.859509,0.457259,0.765303,0.584264,2.4355,1.75256,0.1053,0.687063,0.57245
0.219603,0.962528,-0.0659882,0.835785,1.93495,3.40691,0.66837,0.999602,0.170095
0.402252,0.288044,0.188817,0.932184,2.96551,2.78777,0.292841,0.533611,0.511765
0.64777,0.367106,0.0668078,0.496943,1.88528,1.74939,0.756928,0.844321,0.838216
0.618239,0.420599,0.146348,0.479894,2.4638,2.79044,0.183441,0.936314,0.545115
0.297291,0.858211,-0.167099,0.990365,3.09162,1.45227,0.941152,0.159379,9.93901
0.3888,0.654437,0.429206,0.508386,2.4735,3.13739,0.715524,0.453213,0.585758
0.313827,0.471931,0.463137,0.923444,2.92249,0.99216,-0.053544,0.550106,0.191179
0.216617,0.220592,-0.00679434,0.0179904,3.125,3.40631,-0.193142,0.847536,0.155686
0.215133,0.784362,0.225246,0.095755,2.48842,3.22626,0.686127,0.755468,0.250016
0.731422,0.909569,0.539541,0.345508,1.01255,3.03399,0.337989,0.941371,0.499815
0.528565,0.605206,0.268719,0.0297558,1.57455,3.64605,-0.156511,0.513923,0.294479
0.940507,0.687436,0.00700271,0.89276,1.59557,2.62593,0.878525,0.22183,0.901441
0.652603,0.82423,0.84815,0.385104,1.62922,0.896638,0.80901,0.0929882,0.427083
0.883038,0.268317,0.384921,0.572978,1.91736,2.99927,0.00149684,0.35411,0.573027
0.298318,0.621202,0.850177,0.353723,2.72532,1.33568,0.447713,0.505611,0.204369
0.312336,0.638481,0.863918,0.563936,1.32496,0.834929,0.851289,0.732768,0.172742
0.651403,0.663392,0.577737,0.768636,1.88046,1.139,0.368057,0.382381,0.424578
0.772279,0.578537,-0.0766955,0.980332,1.10701,2.68092,0.337493,0.628899,0.702683
0.667202,0.987932,0.78045,0.921083,2.36298,1.34863,0.0940701,0.521274,0.322525
0.246256,0.437781,-0.149775,0.862553,1.86407,2.59054,0.513942,0.31451,2.30555
0.245945,0.704388,-0.183512,0.267146,2.15952,2.29661,0.41014,0.775739,0.466963
0.747627,0.414342,0.794491,0.932202,3.54929,2.82341,-0.161131,0.208007,0.480489
0.960155,0.533541,0.372668,0.421319,2.51535,2.91684,-0.148126,0.454429,0.649982
0.646508,0.501867,0.946382,0.171473,3.13199,3.81521,0.913417,0.908736,0.537921
0.718106,0.80567,-0.0897754,0.671551,2.98738,1.83979,0.469314,0.799717,0.771712
0.613365,0.263482,-0.0973131,0.132677,3.64104,2.24363,-0.198477,0.926803,0.570735
0.364186,0.309556,0.66433,0.389348,2.42137,1.14024,0.276207,0.075642,1.16267
0.676484,0.315045,0.177952,0.316251,1.41675,1.16044,-0.0666357,0.659019,0.501124
0.956153,0.671876,0.444743,0.499168,0.837011,2.04541,0.199437,0.508438,0.663473
0.224311,0.281379,0.958685,0.575014,1.83647,1.30809,-0.0567056,0.906821,0.216201
0.657713,0.910986,-0.104508,0.132324,1.90094,3.4882,0.0813854,0.544105,0.577618
0.646869,0.855847,-0.0322468,0.949297,1.58485,3.35291,0.824136,0.978577,0.736875
0.22816,0.543308,0.856073,0.953892,2.11851,3.91347,0.39414,0.439277,0.460625
0.39989,0.876957,0.783245,0.823591,0.999085,2.28321,0.223905,0.202931,0.882517
0.377716,0.540188,-0.0987807,0.940285,2.13073,1.40059,-0.153445,0.913998,0.294258
0.903061,0.75927,0.0492001,0.696959,2.95091,1.69058,0.67171,0.554945,0.774709
0.534969,0.824116,-0.0807604,0.0918756,0.969816,1.707,0.520771,0.036727,4.87512
0.717025,0.948194,0.421415,0.119834,1.41542,0.964941,0.913953,0.770527,0.699076
0.512494,0.404281,0.559189,0.557556,3.43393,2.22758,0.0987254,0.186971,0.523625
0.750882,0.789334,0.782744,0.222542,2.34302,1.68385,0.144305,0.137216,0.485513
0.733029,0.302921,0.261509,0.826487,3.09469,3.28199,0.950846,0.979723,0.78244
0.933766,0.231208,0.86799,0.486254,2.4208,3.82254,-0.0712369,0.284009,0.526198
0.941022,0.589711,0.146615,0.436519,3.77565,1.35255,0.9436,0.658073,0.765159
0.844221,0.217662,0.573095,0.487319,2.75213,3.38811,0.629416,0.783723,0.667721
0.383556,0.249436,0.97896,0.105308,1.66773,2.89198,-0.122925,0.19626,1.25591
0.231045,0.514516,0.0218532,0.705299,2.26348,2.81576,0.529405,0.434584,0.931245
0.415021,0.441518,0.109898,0.564189,1.34043,1.91018,0.907991,0.501522,1.40667
0.362382,0.712975,0.909176,0.715102,3.54729,1.89362,0.589646,0.926374,0.166868
0.35626,0.253672,0.781979,0.965416,3.82228,1.91812,-0.128861,0.794839,0.250014
0.415709,0.281002,0.876344,0.168436,2.64085,2.37555,0.0238599,0.658668,0.304913
0.917124,0.386085,0.220488,0.641632,3.672,1.83487,0.577036,0.232185,0.808697
0.503958,0.912022,0.66538,0.903611,3.00758,3.22628,0.0454486,0.104578,1.18923
0.915575,0.526504,0.692442,0.574166,3.10617,0.977498,-0.199714,0.308452,0.525875
0.869316,0.462255,0.467649,0.565949,2.37091,3.81806,0.367324,0.514388,0.635884
0.741451,0.553895,0.463523,0.984054,1.04826,1.92354,0.865689,0.892877,0.660093
0.202088,0.598159,0.919268,0.499179,2.53519,3.12342,0.5431,0.0127158,2.2166
0.548976,0.558575,0.992454,0.669906,3.56247,1.68954,0.159568,0.0446385,1.86129
0.669228,0.605538,0.310911,0.712695,0.938318,3.60681,0.560078,0.567473,0.607882
0.285993,0.680914,0.774064,0.487841,0.950303,1.92319,0.222988,0.599568,0.435913
0.318973,0.531176,0.0968043,0.697968,3.15455,1.83894,0.377273,0.568978,0.633513
0.545449,0.388445,0.201389,0.328812,2.0493,2.43354,0.963141,0.345746,1.82493
0.558441,0.721,0.134767,0.295044,1.56746,2.5158,0.0703031,0.626918,0.380425
0.450514,0.245791,0.7929,0.860764,1.19238,1.83398,0.938328,0.144149,0.953228
0.292541,0.211301,0.228848,0.685315,2.64236,3.19966,0.927117,0.724961,1.04298
0.455257,0.647687,0.659494,0.540602,1.86719,2.78847,0.346783,0.323236,0.298464
0.433372,0.776202,0.791257,0.136802,2.76064,3.43659,0.739807,0.9816,0.272764
0.241714,0.463272,0.970068,0.139471,2.39185,2.17947,0.955409,0.0876862,0.0994385
0.840114,0.637727,0.278993,0.31786,3.95291,3.37394,0.0881147,0.632211,0.621323
0.273251,0.713549,-0.100592,0.964502,2.78393,1.25786,0.0121926,0.488085,0.319217
0.266902,0.773169,0.440242,0.241693,2.51204,3.28384,-0.0648295,0.414778,0.554028
0.487259,0.687648,0.83308,0.0410945,1.95614,1.35796,0.280683,0.780184,0.225623
0.301643,0.240028,0.500316,0.275357,1.48243,1.31134,0.60321,0.0336685,6.41793
0.365882,0.392216,-0.0694813,0.148001,2.47536,0.963732,-0.00631416,0.0815853,1.06505
0.896432,0.576371,0.938748,0.389424,2.46027,3.54984,0.352438,0.95712,0.618602
0.884279,0.256015,0.377119,0.71705,2.95085,2.2866,0.550268,0.106764,0.847125
0.323135,0.949943,-0.00909678,0.109043,1.66461,2.23532,0.391081,0.798473,0.193079
0.297124,0.452352,-0.11511,0.0166303,2.72525,3.0371,0.282369,0.371279,1.018
0.577635,0.827607,0.808496,0.623416,3.89547,3.10224,-0.167409,0.954849,0.308848
0.9663,0.218399,0.227755,0.163075,3.49126,2.09599,-0.175405,0.479917,0.675715
0.904774,0.36516,0.700292,0.449506,2.21938,2.77853,-0.0709112,0.69105,0.594566
0.674224,0.978573,0.637243,0.908393,3.06022,1.35038,0.998217,0.136767,1.64476
0.986961,0.773128,0.977275,0.462953,3.17677,3.43073,-0.160266,0.229585,0.613676
0.82938,0.952934,0.98809,0.107593,2.07482,2.11157,0.877953,0.156136,0.542103
0.708192,0.671915,-0.145175,0.599522,3.44,1.95423,0.797255,0.85959,0.921924
0.579781,0.886832,-0.000141452,0.831759,1.88735,1.07242,0.235864,0.728811,0.567349
0.302022,0.346927,0.720042,0.0657892,1.32138,3.58899,0.789589,0.0364198,1.9103
0.466076,0.837114,0.43256,0.998944,1.58938,2.62521,0.0401496,0.0259584,1.86466
0.393602,0.344989,-0.142438,0.11151,2.99705,2.47224,0.61159,0.670312,1.2265
0.428558,0.880126,0.643757,0.789153,3.35463,3.78453,0.893227,0.314758,0.682196
0.229561,0.591995,0.0774043,0.621617,2.52803,2.4067,0.705115,0.0747786,10.4621
0.47906,0.632684,0.0789043,0.503317,0.879101,2.95199,-0.105293,0.942791,0.273258
0.975561,0.71969,0.279406,0.652232,2.75256,3.25745,0.12803,0.0966349,0.658158
0.46978,0.31871,-0.13197,0.0763412,2.3739,2.89457,0.185631,0.922835,0.58505
0.602133,0.572709,0.188989,0.956938,1.80212,3.56353,0.932266,0.146801,5.37673
0.925208,0.827246,-0.0489271,0.219006,2.40757,3.6699,0.350147,0.437838,0.731211
0.352538,0.570637,0.701095,0.0890306,2.59813,3.47044,0.155159,0.758498,0.25174
0.885068,0.838829,0.395743,0.389064,1.76566,2.73269,-0.0768379,0.52764,0.577922
0.91805,0.756529,0.880188,0.539604,3.41218,1.18977,0.366529,0.453063,0.62194
0.756115,0.348726,-0.186171,0.853539,1.51255,2.86938,-0.15997,0.331658,0.607487
0.407451,0.476711,0.198016,0.433066,1.17461,1.35176,-0.0754801,0.972079,0.176174
0.475139,0.88792,0.864582,0.310961,1.59211,3.91361,0.0153629,0.380834,0.663842
0.695275,0.851335,0.47929,0.672713,3.50467,2.37852,0.0458021,0.495309,0.413111
0.396908,0.525266,0.147615,0.0786382,1.13929,1.89355,0.528316,0.230376,1.38326
0.342595,0.330823,-0.151274,0.0314866,3.602,3.90245,0.641527,0.93947,0.930535
0.836612,0.318873,-0.198178,0.676193,2.92027,1.18415,0.342194,0.995445,0.764236
0.552738,0.208263,0.315204,0.792531,1.10409,3.33716,0.987536,0.689494,0.842054
0.636832,0.378423,0.734422,0.349174,3.33257,3.18202,-0.0911875,0.246242,0.525497
0.638215,0.3062,0.970572,0.480972,0.960264,1.72056,0.80051,0.654484,0.443364
0.897399,0.942811,-0.0772158,0.608773,2.73056,1.47937,0.283546,0.955792,0.706305
0.473579,0.825915,0.509243,0.0315316,1.24876,3.85546,0.640068,0.321004,0.425705
0.506245,0.960843,-0.0008937,0.490326,3.71247,3.67757,0.157962,0.495335,0.493679
0.459585,0.578208,0.206704,0.531359,3.70801,2.60405,-0.182793,0.168501,0.583147
0.889127,0.890412,-0.0784464,0.653456,0.86877,2.60566,0.76561,0.734631,0.737172
0.526036,0.882254,0.157995,0.717974,2.06467,2.87557,-0.033255,0.41385,0.276523
0.543564,0.440998,0.97852,0.618411,2.00088,1.84475,0.460009,0.238307,0.43637
0.951269,0.304556,0.118062,0.916657,1.36652,2.33843,0.859568,0.552612,0.747035
0.69022,0.939508,0.844219,0.625216,1.03454,0.954975,0.24772,0.817728,0.368069
0.342973,0.497753,0.740233,0.0378227,0.874001,3.41959,0.236846,0.138804,1.09032
0.274152,0.593771,0.318016,0.62661,2.95525,1.78056,-0.0841892,0.257514,0.515047
0.534072,0.851272,0.0566232,0.566385,1.35242,1.06283,0.685648,0.972479,0.62502
0.482828,0.221561,0.105167,0.27183,3.39913,3.3503,0.00489496,0.709528,0.426406
0.462276,0.957563,0.53446,0.904594,3.52581,1.80674,0.808731,0.400514,0.705434
0.352221,0.364354,-0.143362,0.0690741,3.175,2.14863,0.271785,0.0592404,10.5723
0.981101,0.928092,0.0206272,0.370408,3.40004,3.97324,0.637805,0.354769,0.741281
0.455728,0.549468,0.0217018,0.858335,2.68312,3.49975,0.897509,0.273284,4.07413
0.660507,0.83904,0.50804,0.503179,2.91552,1.82472,0.376635,0.380257,0.469958
0.62974,0.874236,0.0337222,0.485646,1.19135,2.25193,0.305166,0.543854,0.589301
0.482783,0.61589,0.342158,0.741862,1.27429,1.25585,0.0587072,0.186574,0.361713
0.974631,0.231801,0.263525,0.700259,3.59706,2.51178,0.484587,0.0738256,0.785756
0.581139,0.757878,0.0360635,0.585674,3.68743,2.50401,0.492841,0.0613588,44.5202
0.433378,0.920792,-0.122107,0.599504,1.70551,1.40001,0.497096,0.550534,0.82519
0.360466,0.54803,0.650186,0.142191,2.47954,2.03469,0.171608,0.150694,0.887875
0.43371,0.293746,0.295973,0.0716544,1.57338,2.24734,0.170755,0.565235,0.270729
0.564366,0.454063,0.814202,0.31861,1.23303,1.48763,0.699928,0.239308,0.326523
0.875524,0.518655,0.633187,0.219698,2.88189,1.80143,0.259368,0.568922,0.6165
0.601693,0.439599,0.175722,0.0809046,2.33506,2.29529,-0.136623,0.512831,0.372892
0.850679,0.300263,-0.195548,0.697574,1.94714,2.7286,0.684516,0.45999,0.907894
0.821533,0.667642,0.936819,0.442041,1.21883,0.969799,-0.0904085,0.885647,0.494334
0.416296,0.624227,0.665453,0.155745,3.74057,3.34601,0.191635,0.387443,0.359757
0.200318,0.209259,-0.169786,0.653364,3.26066,1.27239,0.289693,0.250196,3.04531
0.503793,0.988091,0.50605,0.28573,3.66085,2.45325,0.521145,0.775403,0.382506
0.496553,0.948159,0.903577,0.410884,2.80596,3.14502,-0.187267,0.12296,1.48784
0.931329,0.333755,0.110608,0.206398,3.96446,3.25328,0.266013,0.263567,0.727162
0.234067,0.923207,-0.100734,0.661971,0.880087,2.25506,0.127346,0.976445,0.202212
0.54721,0.492857,0.327835,0.27212,2.75,2.94661,0.635655,0.622054,0.681074
0.258474,0.699149,0.0667952,0.109673,2.9993,1.93474,0.194402,0.273597,0.401898
0.312038,0.653757,0.488425,0.507222,3.77026,0.910261,0.0103596,0.208421,0.700515
0.57435,0.516792,0.813884,0.65192,2.25505,1.33581,0.858963,0.256211,0.603881
0.23987,0.460982,0.463744,0.47248,2.20312,2.59339,0.498102,0.827778,0.161961
0.664831,0.87701,0.107134,0.064638,3.67699,3.09379,0.146919,0.114792,0.64388
0.74109,0.455802,0.913135,0.556935,1.23428,2.42768,-0.0554962,0.929275,0.416214
0.276617,0.58628,0.370311,0.85947,1.83259,2.16805,0.918536,0.391499,1.14242
0.597956,0.612549,0.552033,0.837247,2.73479,1.46489,0.369614,0.461202,0.435315
0.687728,0.517239,-0.16076,0.355346,3.35101,1.95248,0.625067,0.77674,0.924315
0.931023,0.577024,-0.0378761,0.216742,3.98868,1.80577,0.110796,0.703485,0.709522
